listing_type,status,Demand %,area,zone,project_name,tenant_restriction,price,Notes,estimated mv,installment,parking/floor,bed,bath,size,furnishing,type,tenure,room_type,bath_type,anchors,image,wa_text,date_added,source_link,move_in_date,code,lelong_date
rental,-,60,Petaling Jaya / Damansara,Ara Damansara,Maya Ara Residences,,3000,,,,,2,2,764,Partially Furnished,Service Residence,,,,LRT Ara Damansara (2.7km) | Citta Mall (2.5km) | SMK Ara Damansara | Columbia Asia Hospital Ara Damansara | Lotus's Subang | NKVE,https://www.haniproperties.com/images/unitpic/mayaararesidencesMMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Maya Ara Residences, Ara Damansara. Price: RM3000. Ref: MMN",6/6/2026,https://telegram.me/AniListings/2515,Immediate,MMN,
rental,-,60,Cheras,Alam Damai,Alam Damai,Malaysian Only,2000,-,-,-,-,4,2,1560,Partially Furnished,Terrace,-,-,-,MRT Taman Mutiara | MRT Bandar Tun Hussein Onn | EkoCheras Mall | Cheras LeisureMall | AEON Big Bandar Tun Hussein Onn,https://www.haniproperties.com/images/unitpic/alamdamaiADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Alam Damai, Alam Damai. Price: RM2200. Ref: ADL",29/7/2026,https://t.me/adiblisting/9178,End of August 2026,ADL,-
rental,-,60,Ampang,Ampang Hilir,M City,,1800,,,,,0,1,508,Fully Furnished,Studio,,,,LRT Ampang Park | Great Eastern Mall | Alice Smith School | Gleneagles Hospital KL | Village Grocer Ampang | AKLEH,https://www.haniproperties.com/images/unitpic/mcityADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at M City, Ampang Hilir. Price: RM1800. Ref: ADL",5/6/2026,https://telegram.me/adiblisting/5460,Immediate,ADL,
rental,-,60,Petaling Jaya / Damansara,Damansara Perdana,The Paxtonz,,1600,,,,,0,1,351,Fully Furnished,Studio,,,,Bandar Utama MRT Station | Hextar World Mall | SEGi University | Klinik Kesihatan Damansara Perdana | Village Grocer One Utama | LDP,https://www.haniproperties.com/images/unitpic/thepaxtonzADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at The Paxtonz, Damansara Perdana. Price: RM1600. Ref: ADL",4/6/2026,https://telegram.me/adiblisting/5357,1/7/2026,ADL,
rental,-,60,Cheras,Bandar Tun Razak,Lido Residency,-,2400-2500,-,-,-,2,3,2,1093,Fully Furnished,Condominium,-,-,-,MRT Taman Pertama | Cheras LeisureMall | Hospital Canselor Tuanku Muhriz (HUKM) | MyTOWN & LaLaport BBCC | Cheras-Kajang Expressway (E7),https://www.haniproperties.com/images/unitpic/lidoresidencyEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Lido Residency, Bandar Tun Razak. Price: RM2400-2500. Ref: EX",5/8/2026,https://t.me/RumahSewaKLSlgrBelowRM2000/29057,-,EX,-
rental,-,60,Kuala Lumpur,Dutamas,Residensi Dutamas Dahlia,,2700,,,,,3,2,900,Fully Furnished,Condominium,,,,LRT Semantan | Publika Shopping Gallery | HELP University | UMMC | Village Grocer Publika | DUKE Highway,https://www.haniproperties.com/images/unitpic/residensidutamasdahliaADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Dutamas Dahlia, Dutamas. Price: RM2700. Ref: ADL",2/6/2026,https://telegram.me/adiblisting/5274,1/6/2026,ADL,
rental,-,60,Kuala Lumpur,Bandar Tasik Selatan,Residensi Sateria SASaR,,1700,,,,,4,2,1003,Partially Furnished,Apartment,,,,LRT Tasik Selatan (Transport) | Endah Parade (Mall) | HUKM (Medical) | Giant (Supermarket) | MRR2 (Highway),https://www.haniproperties.com/images/unitpic/residensisateriasasarEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Sateria SASaR, Bandar Tasik Selatan. Price: RM1700. Ref: EX",1/6/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/26234,1/7/2001,EX,
rental,-,60,Kuala Lumpur,Bandar Tasik Selatan,Residensi Sateria SASaR,,1800,,,,,3,2,1000,Partially Furnished,Apartment,,,,Giant (Supermarket) | Endah Parade (Mall) | HUKM (Medical) | LRT Tasik Selatan (Transport) | ERL Tasik Selatan (Transport) | MRR2 (Highway),https://www.haniproperties.com/images/unitpic/residensisateriasasarEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Sateria SASaR, Bandar Tasik Selatan. Price: RM1800. Ref: EX",1/6/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/26216,Immediate,EX,
rental,-,60,Cheras,Alam Damai,Shop Lot Alam Damai,-,10000,-,-,-,-,-,-,3294,-,Commercial,-,-,-,MRT Taman Mutiara | MRT Bandar Tun Hussein Onn | EkoCheras Mall | Cheras LeisureMall | AEON Big Bandar Tun Hussein Onn,https://www.haniproperties.com/images/unitpic/alamdamaiDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Alam Damai, Alam Damai. Price: RM10000. Ref: DPM",17/8/2026,https://t.me/DeePropmall/3171,-,DPM,-
subsale,-,60,Petaling Jaya / Damansara,Seksyen 22,Pangsapuri Sri Aman,,250000,250000,,1140,,3,2,650,,Flat,Leasehold,,,SMK (P) Sri Aman | STARS International School | 3 Two Square,https://www.haniproperties.com/images/unitpic/pangsapurisriamanEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Pangsapuri Sri Aman, Seksyen 22. Price: RM250000. Ref: EXP",25/5/2026,https://telegram.me/extremeproperty_listing/17841,,EXP,
subsale,-,60,Kuala Lumpur,Sungai Besi,Trinity Aquata,,650000,650000,,2964,,3,2,1154,,Condominium,Freehold,,,MRT Taman Naga Mas (Putrajaya Line) | Midvalley Megamall (~3km) | SK Sungai Besi,https://www.haniproperties.com/images/unitpic/trinityaquataEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Trinity Aquata, Sungai Besi. Price: RM650000. Ref: EXP",19/5/2026,https://telegram.me/extremeproperty_listing/17748,,EXP,
subsale,-,60,Sepang,Taman Banting Baru,2 Storey Terrace Taman Banting Baru,,330000,330000,,1505,,3,2,1550,,Terrace,Freehold (Bumi Lot),,,Kolej Matrikulasi Selangor | Hospital Banting | SM Sains Banting | Politeknik Banting,https://www.haniproperties.com/images/unitpic/2storeyterracetamanbantingbaruEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Banting Baru, Taman Banting Baru. Price: RM330000. Ref: EXP",19/5/2026,https://telegram.me/extremeproperty_listing/17703,,EXP,
rental,-,60,Shah Alam,Subang Bestari,2 Storey Terrace House,-,2000,-,-,-,-,4,3,2000,Unfurnished,Terrace,-,-,-,1 Utama Shopping Centre | HELP University | Subang Airport | Guthrie Corridor Highway | Federal Highway,https://www.haniproperties.com/images/unitpic/2storeyterracehouseADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at 2 Storey Terrace House, Subang Bestari. Price: RM2000. Ref: ADL",24/7/2026,https://t.me/adiblisting/8936,Immediate,ADL,-
rental,-,60,Shah Alam,Subang Bestari,Subang Bestari Terrace,-,2200,-,-,-,4,4,3,2000,Unfurnished,Terrace,-,-,-,Sungai Buloh MRT Station | Star Avenue Mall | HELP University Subang 2 | SK Subang Bestari,https://www.haniproperties.com/images/unitpic/subangbestariterraceHF/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Subang Bestari Terrace, Subang Bestari. Price: RM2200. Ref: HF",27/7/2026,https://t.me/iqalisting/3049,Immediate,HF,-
subsale,-,60,Shah Alam,Bukit Jelutong,Suria Residence,Bumi Lot,560000,-,-,2385,2,3,2,1030,Partially Furnished,Service Residence,Freehold,-,-,Bukit Jelutong Commercial Centre | RADIA Bukit Jelutong | Hospital Shah Alam | MSU Shah Alam | NKVE Highway,https://www.haniproperties.com/images/unitpic/suriaresidenceEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Suria Residence, Bukit Jelutong. Price: RM560000. Ref: EXP",27/7/2026,https://t.me/extremeproperty_listing/19864,-,EXP,-
subsale,-,60,Shah Alam,Seksyen 7,Parisien Tower D,-,450000,-,-,1917,-,2,2,769,-,Service Residence,Freehold,-,-,Seksyen 7 Shah Alam LRT Station | Central i-City Mall | The Academy of Language Studies | Federal Highway | NKVE,https://www.haniproperties.com/images/unitpic/parisientowerdMMN/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Parisien Tower D, Seksyen 7. Price: RM450000. Ref: MMN",2/8/2026,https://t.me/HaniMNListingSubsale/638,-,MMN,-
subsale,-,60,Kajang,Taman Tenaga,2 Storey Terrace Taman Tenaga,,580000,580000,,2645,,4,3,1400,,Terrace,Freehold,,,SMK Jalan Reko | Surau Taman Tenaga | Klinik Komuniti Taman Tenaga | 7-Eleven Taman Tenaga,https://www.haniproperties.com/images/unitpic/2storeyterracetamantenagaRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Tenaga, Taman Tenaga. Price: RM580000. Ref: RSS",19/4/2026,https://telegram.me/rumahsubsaleklselangorbynuruls/1125,,RSS,
subsale,-,60,Kajang,Taman Tiara East,2 Storey Terrace Taman Tiara East,,562000,562000,,2563,,5,3,1680,,Terrace,Freehold,,,Ecohill Walk | Mydin Semenyih | Lotus's Semenyih,https://www.haniproperties.com/images/unitpic/2storeyterracetamantiaraeastRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Tiara East, Taman Tiara East. Price: RM562000. Ref: RSS",17/4/2026,https://telegram.me/rumahsubsaleklselangorbynuruls/1116,,RSS,
subsale,-,60,Kajang,Kajang Hillpark,2 Storey Terrace Kajang Hillpark,,550000,550000,,2508,,4,3,1300,,Terrace,Freehold,,,SK Kajang Utama | Surau Kajang Hillpark | Local shops / mini mart (Hillpark area) | Klinik nearby (Kajang Utama),https://www.haniproperties.com/images/unitpic/2storeyterracekajanghillparkRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Kajang Hillpark, Kajang Hillpark. Price: RM550000. Ref: RSS",16/4/2026,https://telegram.me/rumahsubsaleklselangorbynuruls/1074,,RSS,
subsale,-,60,Bukit Jalil,Bukit Jalil,The Havre Bukit Jalil,,580000,580000,,2645,,3,3,1023,,Condominium,Leasehold,,,Pavilion Bukit Jalil (lifestyle mall anchor) | Bukit Jalil Recreational Park (green lifestyle anchor) | LRT Bukit Jalil (connectivity driver),https://www.haniproperties.com/images/unitpic/thehavrebukitjalilEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at The Havre Bukit Jalil, Bukit Jalil. Price: RM580000. Ref: EXP",10/4/2026,https://telegram.me/extremeproperty_listing/16331,,EXP,
subsale,-,60,Kuala Lumpur,Sentul East,The Capers Sentul East,,780000,780000,,3557,,3,3,1381,,Condominium,Freehold,,,LRT Sentul Timur (primary transit driver) | Sentul Depot / Sentul East (lifestyle hub) | Hospital Kuala Lumpur (employment + medical hub),https://www.haniproperties.com/images/unitpic/thecaperssentuleastEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at The Capers Sentul East, Sentul East. Price: RM780000. Ref: EXP",10/4/2026,https://telegram.me/extremeproperty_listing/16401,,EXP,
rental,-,60,Shah Alam,Seksyen 24,Single Storey Terrace House Seksyen 24,-,1800,-,-,-,-,3,1,2000,Partially Furnished,Terrace,-,-,-,Ole-Ole Seksyen 18 | Plaza Alam Sentral | KPJ Selangor Specialist Hospital | Federal Highway | KESAS Highway,https://www.haniproperties.com/images/unitpic/jalanbayampasirseksyen24MMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Jalan Bayam Pasir, Seksyen 24, Seksyen 24. Price: RM1800. Ref: MMN",2/8/2026,https://t.me/AniListings/3343,Sep-26,MMN,-
subsale,-,60,Kuala Lumpur,Setiawangsa,2 Storey Terrace Taman Bukit Setiawangsa,,1450000,1450000,,6612,,5,3,2200,,Terrace,Freehold,,,LRT Setiawangsa (primary connectivity driver) | AEON AU2 Setiawangsa (retail anchor) | SK Setiawangsa (family demand driver),https://www.haniproperties.com/images/unitpic/2storeyterracetamanbukitsetiawangsaEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Bukit Setiawangsa, Setiawangsa. Price: RM1450000. Ref: EXP",10/4/2026,https://telegram.me/extremeproperty_listing/16380,,EXP,
subsale,-,60,Klang,Telok Panglima Garang,1 Storey Terrace Taman Telok,,378000,378000,,1724,,4,2,1500,,Terrace,Freehold,,,Segi Fresh Telok Panglima Garang | SK Telok Panglima Garang | Telok Panglima Garang Shoplots,https://www.haniproperties.com/images/unitpic/1storeyterracetamantelokEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 1 Storey Terrace Taman Telok, Telok Panglima Garang. Price: RM378000. Ref: EXP",10/4/2026,https://telegram.me/extremeproperty_listing/16437,,EXP,
rental,-,60,Shah Alam,Denai Alam,Tulip Residensi,-,1400,-,-,-,1,-,1,450,Partially Furnished,Studio,-,-,-,Elmina Lakeside Mall | Pasaraya Matahari | SK Denai Alam | Guthrie Corridor Expressway | DASH Highway,https://www.haniproperties.com/images/unitpic/tulipresidensiNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Tulip Residensi, Denai Alam. Price: RM1400. Ref: NS",5/8/2026,https://t.me/rumahsewajualbelikldanselangor/11881,Sep-26,NS,-
rental,-,60,Shah Alam,Seksyen 30,Taman Wira Permai @ Seksyen 30,-,1700,-,-,-,-,4,3,1400,Unfurnished,Terrace,-,-,-,Gamuda Walk Mall | Quayside Mall | Columbia Asia Hospital Bukit Rimau | SMK Jalan Kebun | KESAS Highway,https://www.haniproperties.com/images/unitpic/tamanwirapermaiseksyen30FPR/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Wira Permai @ Seksyen 30, Seksyen 30. Price: RM1700. Ref: FPR",8/8/2026,https://t.me/fathurpropertyrental/28819,Oct-26,FPR,-
subsale,-,60,Kuala Lumpur,Kepong (Kiara Bay),Residensi AVA,,680000,680000,,3101,,3,2,950,,Service Residence,Leasehold,,,Kiara Bay Commercial / future mall component (within township) | MRT Sri Damansara Barat / Kepong Baru line (closest rail access) | AEON Metro Prima Kepong | KPJ Sentosa KL / ParkCity Medical Centre (medical cluster nearby),https://www.haniproperties.com/images/unitpic/residensiavaEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Residensi AVA, Kepong (Kiara Bay). Price: RM680000. Ref: EXP",28/3/2026,https://telegram.me/extremeproperty_listing/15900,,EXP,
rental,-,60,Shah Alam,Seksyen 7,Kristal Heights,Female Only | Small Family Preferred | Non-Smoker,2000,-,-,-,-,3,2,1003,Partially Furnished,Condominium,-,-,-,Seksyen 7 Shah Alam LRT Station | Central i-City Mall | Hospital Shah Alam | UiTM Shah Alam | Federal Highway,https://www.haniproperties.com/images/unitpic/kristalheightsMMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Kristal Heights, Seksyen 7. Price: RM2000. Ref: MMN",10/8/2026,https://t.me/AniListings/3407,Sep-26,MMN,-
rental,-,60,Shah Alam,Seksyen 19,Apartment Komuter Raya,Family or Working Professional Preferred,1500,-,-,-,1,3,2,850,Partially Furnished,Apartment,-,-,-,KTM Shah Alam Komuter Station | CIAST | SACC Mall | Federal Highway,https://www.haniproperties.com/images/unitpic/apartmentkomuterrayaMMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Apartment Komuter Raya, Seksyen 19. Price: RM1500. Ref: MMN",11/8/2026,https://t.me/AniListings/3480,Nov-26,MMN,-
rental,-,60,Shah Alam,U12,Taman Cahaya Alam,-,2300,"Security Fee RM40/month (Optional, Tenant Pays) | Well Maintained",-,-,-,4,3,1650,Partially Furnished,Terrace,-,-,-,LRT UiTM Shah Alam | Central i-City | UiTM Shah Alam | Hospital Shah Alam | NKVE,https://www.haniproperties.com/images/unitpic/tamancahayaalamMMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Cahaya Alam, U12. Price: RM2300. Ref: MMN",18/8/2026,https://t.me/AniListings/3626,1/10/2026,MMN,-
subsale,-,60,Cyberjaya / Putrajaya,Setia Eco Glades,2 Storey Terrace Isle of Botanica,,2000000,2000000,,9120,,4,4,2400,,Terrace,Freehold,,,Hospital Cyberjaya | D'Pulze Shopping Centre | MMU Cyberjaya | SK/SMK Cyberjaya 1,https://www.haniproperties.com/images/unitpic/2storeyterraceisleofbotanicaEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Isle of Botanica, Setia Eco Glades. Price: RM2000000. Ref: EXP",29/4/2025,https://telegram.me/extremeproperty_listing/17082,,EXP,
subsale,-,60,Bukit Jalil,Bukit Jalil,Vista Komanwel C Condo,,480000,480000,,2189,,4,2,1400,,Condominium,Freehold,,,Freehold non-bumi near Bukit Jalil sports hub,https://www.haniproperties.com/images/unitpic/vistakomanwelccondoEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Vista Komanwel C Condo, Bukit Jalil. Price: RM480000. Ref: EXP",,https://telegram.me/extremeproperty_listing/11751,,EXP,
rental,-,60,Shah Alam,Seksyen U5,Pangsapuri Subang Suria,-,1100,"Mid Floor | Cooking Allowed | Comes with Sofa, Wardrobe, Bed & Dining Table",-,-,1,3,2,850,Partially Furnished,Apartment,-,-,-,Elmina Lakeside Mall | Star Avenue Elmina | Guthrie Corridor Expressway (GCE),https://www.haniproperties.com/images/unitpic/pangsapurisubangsuriaNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Pangsapuri Subang Suria, Seksyen U5. Price: RM1100. Ref: NS",19/8/2026,https://t.me/rumahsewajualbelikldanselangor/12192,-,NS,-
subsale,-,60,Kuala Lumpur,Kg Sg Pusu Gombak,Villa Bestari,,1780000,1780000,,8117,,5,5,5000,,Terrace,Freehold,,,"Gombak LRT, UIAM Gombak, Hospital Orang Asli Gombak",https://www.haniproperties.com/images/unitpic/villabestariEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Villa Bestari, Kg Sg Pusu Gombak. Price: RM1780000. Ref: EXP",,https://telegram.me/extremeproperty_listing/10820,,EXP,
subsale,-,60,Kajang,Jalan Semenyih,Taman Maju,,440000,440000,,2006,,3,3,1400,,Terrace,Freehold,,,Mature Kajang family neighbourhood,https://www.haniproperties.com/images/unitpic/tamanmajuEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Taman Maju, Jalan Semenyih. Price: RM440000. Ref: EXP",,https://telegram.me/extremeproperty_listing/13887,,EXP,
subsale,-,60,Petaling Jaya / Damansara,Kampung Sungai Kayu Ara,Shoplot Lot 13484,,1380000,1380000,,6293,,,,2838,,Shop Lot,Leasehold,,,MRT Bandar Utama | Masjid Al-Makmuriah Kayu Ara | SRA Kampung Sungai Kayu Ara,https://www.haniproperties.com/images/unitpic/shoplotlot13484MMN/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Shoplot Lot 13484, Kampung Sungai Kayu Ara. Price: RM1380000. Ref: MMN",,https://telegram.me/HaniMNListingSubsale/287,,MMN,
subsale,-,60,Kuala Lumpur,Setiawangsa,Shop Apartment Taman Keramat Permai,,190000,190000,,866,,3,1,650,,Shop Apartment,Leasehold,,,Leasehold bumi lot level 2 walk-up near LRT Setiawangsa,https://www.haniproperties.com/images/unitpic/shopapartmenttamankeramatpermaiEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Shop Apartment Taman Keramat Permai, Setiawangsa. Price: RM190000. Ref: EXP",,https://telegram.me/extremeproperty_listing/4801,,EXP,
subsale,-,60,Sentul,Sentul,Sentul Village Condominium,,450000,450000,,2052,,3,2,948,,Condominium,Freehold,,,"Sentul (near Sentul KTM, DUKE, MRR2)",https://www.haniproperties.com/images/unitpic/sentulvillagecondominiumEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Sentul Village Condominium, Sentul. Price: RM450000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14876,,EXP,
subsale,-,60,Kuala Lumpur,Bandar Sri Damansara,SD2 Apartments,,300000,300000,,1368,,3,1,693,,Apartment,Freehold,,,FMH freehold Bandar Sri Damansara near amenities,https://www.haniproperties.com/images/unitpic/sd2apartmentsEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at SD2 Apartments, Bandar Sri Damansara. Price: RM300000. Ref: EXP",,https://telegram.me/extremeproperty_listing/11049,,EXP,
rental,rented,60,Sentul,Jalan Sentul Pasar,Maxim Citylights,-,2000,-,-,-,,3,2,1100,Fully Furnished,Service Residence,-,-,-,Sentul Timur LRT Station | Sentul KTM Station | Sunway Putra Mall | Hospital Kuala Lumpur (HKL) | DUKE Highway,https://www.haniproperties.com/images/unitpic/maximcitylightsADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Maxim Citylights, Sentul. Price: RM2000. Ref: ADL",23/7/2026,https://t.me/adiblisting/8802,Immediate,ADL,-
subsale,-,60,Kajang,Kajang 2,Residensi Rimbun,,278000,278000,,1268,,2,1,597,,Condominium,Freehold,,,Developing Township,https://www.haniproperties.com/images/unitpic/residensirimbunRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Residensi Rimbun, Kajang 2. Price: RM278000. Ref: RSS",,https://telegram.me/rumahsubsaleklselangorbynuruls/857,,RSS,
rental,rented,60,Seri Kembangan,Taman Lestari Perdana,Prestige Residence,-,1500,-,-,-,2,2,2,600,Partially Furnished,Service Residence,Leasehold,-,-,Taman Putra Permai MRT Station | Giant Hypermarket Seri Kembangan | AEON Mall Taman Equine | NSK Hypermarket | SJK(C) Bukit Serdang,https://www.haniproperties.com/images/unitpic/prestigeresidenceEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Prestige Residence, Taman Lestari Perdana. Price: RM1500. Ref: EX",24/7/2026,https://t.me/RumahSewaKLSlgrBelowRM2000/28493,Aug-26,EX,-
subsale,-,60,Kuala Lumpur,Jalan Changkat Perak,Parkview KLCC Residence,,680000,680000,,3101,,2,2,900,,Service Residence,Freehold,,,walking distance to KLCC Suria KLCC and multiple rail lines,https://www.haniproperties.com/images/unitpic/parkviewklccresidenceEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Parkview KLCC Residence, Jalan Changkat Perak. Price: RM680000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14467,,EXP,
